validation_rank,setup_id,model,epoch,iteration,validation_top1_pct,delta_top1_vs_previous_pct,validation_top5_pct,validation_macro_top1_pct,validation_macro_top5_pct,selected_classifier,base_lr,effective_lr,test_top1_pct,test_top5_pct,test_macro_top1_pct,test_macro_top5_pct,output_dir,protocol_fingerprint
19,clip_openai__l14,clip_openai__l14,2,130,91.45544767379761,0.5940616130828857,98.43564629554749,91.45544767379761,98.43564629554749,classifier_fixed_readout_lr_0_04,0.01,0.04,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/clip_openai__l14/seed0,1afb6160bb34e505d710e30194854839c7d47b524ee6530a54a9b764ab25e98b
20,mc1_h14_224_2.5b,mc1_h14_224_2.5b,2,130,91.09901189804077,0.4554450511932373,98.37623834609985,91.09901189804077,98.37623834609985,classifier_fixed_readout_lr_0_04,0.01,0.04,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_h14_224_2.5b/seed0,228d425542cbd9db21ef7ffbb6d7a7dbe825fed686600cb495fc9ca3ad99a1ec
21,siglip2_b16_256,siglip2_b16_256,2,130,90.67326784133911,0.2970278263092041,98.27722907066345,90.67326784133911,98.27722311019897,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/siglip2_b16_256/seed0,cc60ef4476f932d31dede0d99ff0d5ed7a07f8b9644de9844b5d819511e7a9d3
22,siglip2_b16_224,siglip2_b16_224,2,130,90.18811583518982,0.7623732089996338,98.12871217727661,90.1881217956543,98.12871813774109,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/siglip2_b16_224/seed0,1a07d711d6683ce7564b62e9620a4f9249d9ab8019fc5f1357c70edd278cd79e
23,clip_meta__l14,clip_meta__l14,2,130,89.74257707595825,0.306934118270874,97.96039462089539,89.74257707595825,97.96039462089539,classifier_fixed_readout_lr_0_04,0.01,0.04,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/clip_meta__l14/seed0,3ef01545bc3cd738fcb4736ed4055a5157bbf7e430dabe87424fdaeb8f676821
24,mc1_l14_224_2.5b,mc1_l14_224_2.5b,2,130,89.74257707595825,0.306934118270874,97.96039462089539,89.74257707595825,97.96039462089539,classifier_fixed_readout_lr_0_04,0.01,0.04,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_l14_224_2.5b/seed0,cc02a25f5b8ea9410c11dd8a19aa4cd2da30a172258cdec7b47f58defaad65a7
25,mc2_b16_384,mc2_b16_384,2,130,89.25742506980896,0.65346360206604,98.148512840271,89.25742506980896,98.148512840271,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b16_384/seed0,c498a4541cf91b44e8ccad96d067ffc7d551bb5cab9b9df642bac7e93ee8980d
26,mc1_l14_224_400m,mc1_l14_224_400m,2,130,89.18811678886414,0.7227718830108643,97.89108633995056,89.18812274932861,97.89108633995056,classifier_fixed_readout_lr_0_04,0.01,0.04,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_l14_224_400m/seed0,0314cd325a2d59537aa8922ed432eaf29d84ce10eb992f1b2fb4522a69702a92
27,unitok_attn,unitok,2,130,88.25742602348328,0.7128715515136719,97.53465056419373,88.25743198394775,97.5346565246582,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/unitok/seed0,e0f16c837ff5f3207ce5a9e571aa1066e1dad0929f8f5d7642ae38fcd79071a8
28,vilau_256,vilau,2,130,87.72277235984802,1.2475252151489258,97.1584141254425,87.72277235984802,97.15842008590698,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/vilau_7b_256_semantic_penultimate/seed0,a4cc01e96cf1dbe75c59371df059af92befc629d111896fea410e512aacd6100
29,mc2_b16_224,mc2_b16_224,2,130,87.5544548034668,0.8514821529388428,97.51484990119934,87.5544548034668,97.51485586166382,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b16_224/seed0,d9dcaaef19474d7584bef8443ef82797f0f583c15f0cbd830f449293fb5ea0f0
30,mc2_m16_384,mc2_m16_384,2,130,86.11881136894226,1.0396063327789307,97.1683144569397,86.11881732940674,97.1683144569397,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_m16_384/seed0,33402249f175deff850f9fdcfab38e3f19a618aec0d88ac05c6b26e96a3416a3
31,mc2_b32_384,mc2_b32_384,2,130,85.97029447555542,0.9405910968780518,97.10891246795654,85.97029447555542,97.10890650749207,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b32_384/seed0,8dbd73a1e8c08bfd3f39acf775e7d8a2b08d6130a9f25a128fb710abc4a23dea
32,siglip2_b32_256,siglip2_b32_256,2,130,85.94059348106384,0.7920801639556885,96.82178497314453,85.94059348106384,96.82179093360901,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/siglip2_b32_256/seed0,03798bffd6adedef18eb3ede9f8b0de5c444c83f198d59805431075e10a5dc53
33,mc1_b16_224_2.5b,mc1_b16_224_2.5b,2,130,85.2871298789978,1.049506664276123,97.07920551300049,85.2871298789978,97.07920551300049,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_b16_224_2.5b/seed0,dac647a4874b6a280fb2d49aba62d9813ef27e982b07abcc533eddaefd8431de
34,mc1_b16_224_400m,mc1_b16_224_400m,2,130,84.26732420921326,1.396036148071289,96.69306874275208,84.26733016967773,96.69306874275208,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_b16_224_400m/seed0,83f5b285de4b7be05da3ae7eccff8060fd71fcd38a733b85381ae687f38a2c81
35,mc2_m16_224,mc2_m16_224,2,130,84.08910632133484,0.7920742034912109,96.6633677482605,84.08911228179932,96.6633677482605,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_m16_224/seed0,0313e93942ff7757948d42af8fbad0c7c3066c23431815707dc10bbd8a1b0a30
36,mc2_m16_224_mt5,mc2_m16_224_mt5,2,130,83.62376093864441,0.3861367702484131,96.42574191093445,83.62376689910889,96.42574787139893,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_m16_224_mt5/seed0,219e6ad0517891cb21159cba5d7516aed3f0cea720f6e2347bee941c5e8649b9
37,mc2_s16_384,mc2_s16_384,2,130,82.81188011169434,1.1584162712097168,96.20792269706726,82.81188011169434,96.20791673660278,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_s16_384/seed0,b7038ad8e8ad930adede6eba1b73dfcebb0147825e1dc568f6c71f69ce6feeb4
38,mc2_b32_224_mt5,mc2_b32_224_mt5,2,130,82.53465294837952,1.30692720413208,95.91088891029358,82.53465294837952,95.91089487075806,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b32_224_mt5/seed0,654126921826a0b9d56150c02bdf28cbec3841b95e4750a13ebe07e4279c5866
39,mc2_b32_224,mc2_b32_224,2,130,82.02970027923584,1.366335153579712,95.85148692131042,82.02970027923584,95.85148692131042,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b32_224/seed0,980fdd99f517b09863fce2fd7e355ade8ea82bddfb42415909c90f0d417a6166
40,toklip_l_384,toklip_l,2,130,81.94059133529663,2.9009878635406494,95.19801735877991,81.94059133529663,95.19801735877991,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/toklip_l_semantic_384/seed0,2fcda35c9c40189aff8e52e422fedf1e18d748d1094cf270d66631580724a5ea
41,mc1_b32_224_2.5b,mc1_b32_224_2.5b,2,130,80.5049479007721,1.9108891487121582,95.21782398223877,80.50495386123657,95.21782398223877,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_b32_224_2.5b/seed0,80ed7dad32db60f2c118734b81380d7850ed3d8eb07d8e0ab662041f39a9b195
42,mc2_s16_224,mc2_s16_224,2,130,79.97029423713684,1.217818260192871,95.03960609436035,79.97030019760132,95.03960609436035,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_s16_224/seed0,090b77bdeb2c62b9411610dccc3a841ed93ecbdbc3f4461a79c83a7c45fd0911
43,mc1_b32_224_400m,mc1_b32_224_400m,2,130,79.28712964057922,1.5049517154693604,94.72277164459229,79.28712964057922,94.72277164459229,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_b32_224_400m/seed0,e767859044cd018e7fa8320abe6794fc37882f356929b7dc0c15795a05ea9d88
44,toklip_s_256,toklip_s,2,130,77.33663320541382,2.6534676551818848,93.0396020412445,77.33663320541382,93.03960800170898,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/toklip_s_semantic_256/seed0,de65263ebb86482dc3b21d2916b13d45f04ed3bb91c7a268550a08f93e137117
45,mc2_s16_224_mt5,mc2_s16_224_mt5,2,130,77.17821598052979,1.8118798732757568,93.76237392425537,77.17821598052979,93.76237392425537,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_s16_224_mt5/seed0,ad5763cd8b11776bae77fbd53819d5f9f1f750036dbe0d2dc346cf1b90cb050b
